"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"GVJ3-C7K","Robert de Gernon","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVJ4-1VV","John Johnstone of that Ilk","Male","before 8 Nov 1438–after February 1492/3",54,NA,"55.14783","-3.64282","Dumfriesshire, Scotland","+1493-02",NA,NA,NA,8,2,6,3,2,4,1,1
"GVJ4-RXL","Beatrice Hay","Female","1370–1412",42,"+1370","56.81674","-4.18396","Scotland","+1412","56.81674","-4.18396","Scotland, United Kingdom",0,0,0,0,2,0,2,2
"GVJ5-JCN","Lleucu verch Gruffudd","Female","about 1168–",NA,"+1168","51.4736","-3.3653","Senghennydd Cantref, Glamorganshire, Wales",NA,NA,NA,NA,0,1,0,7,2,4,2,5
"GVJ9-Q2M","Richard Pollard","Male","about 1314–about 1418",104,"+1314","52.22927","-1.18692","Badby, Northamptonshire, England","+1418","52.35","-0.85","Northamptonshire, England",0,0,0,0,2,0,2,2
"GVJM-2SJ","Jane ""Known Of Janet"" White","Female","1354–1411",57,"+1354",NA,NA,NA,"+1411",NA,NA,NA,0,0,0,0,0,0,1,1
"GVJM-KFR","William Charles May","Male","1354–1399",45,"+1354",NA,NA,NA,"+1399",NA,NA,NA,0,0,0,0,0,0,1,1
"GVJP-BGS","John de la Pole","Male","about 1341–September 1389",48,"+1341","52.0351","0.1062","Chrishall, Essex, England","+1389-09",NA,NA,NA,12,0,12,6,2,0,1,1
"GVJQ-CSD","Sibly De TREVERBYN","Female","1306–1360",54,"+1306","52.85","-0.48333","Ingoldsby, Lincolnshire, England","+1360","50.3939","-4.3074","Sheviock, St Germans, Cornwall, England",0,0,0,1,2,2,1,2
"GVJR-ZV4","Alice Caltoft","Female","1361–1400",39,"+1361","53.11546","-1.02722","Wiverton, Nottinghamshire, England","+1400","53.11546","-1.02722","Wiverton, Nottinghamshire, England",0,0,0,8,2,0,1,1
"GVJS-JKY","John Potton of Cavendish","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVJZ-JYV","Catharina Bach","Female","12. April 1350–1. September 1411",61,"+1350-04-12","48.3525","10.7106","Augsburg, Bayern, Deutschland","+1411-09-01","48.3525","10.7106","Augsburg, Bayern, Deutschland",0,0,0,0,2,5,1,11
"GVK2-995","Lady Nancy Cranton","Female","1365–1424",59,"+1365","52.6004","-2.7557","Longnor, Shropshire, England, United Kingdom","+1424","52.6004","-2.7557","Longnor, Shropshire, England, United Kingdom",1,0,1,2,0,0,2,5
"GVK6-1S8","Sir William Carlyle","Male","1334–1397",63,"+1334","55.14783","-3.64282","Dumfriesshire, Scotland","+1397","55.14783","-3.64282","Dumfriesshire, Scotland",2,0,2,0,2,0,1,2
"GVK6-RTH","John Carlyle","Male","1370–1433",63,"+1370","55.14783","-3.64282","Dumfriesshire, Scotland","+1433",NA,NA,NA,1,0,1,1,1,1,1,1
"GVKF-CSC","William Sinclair 8th Laird of Rosslyn","Male","1283–25 August 1330",47,"+1283",NA,NA,"Rosslyn, Midlothian, Scotland","+1330-08-25","36.9833","-4.9184","Teba, Malaga, Andalucia, Spain",3,0,3,7,2,5,2,6
"GVKV-F7B","Margaret Sergeaux","Female","1275–1349",74,"+1275","51.2593","-2.95741","Brent Knoll, Somerset, England","+1349","51.2593","-2.95741","Brent Knoll, Somerset, England",0,0,0,0,2,0,2,3
"GVL8-MH1","Isabella of Waye","Female","1292–1331",39,"+1292",NA,NA,"Waye Manor,Ermington,Devon,England.","+1331","51.0282","-4.1399","Horwood,Devon,England.",0,0,0,0,0,0,2,2
"GVL8-T89","Mrs Phillips","Female","about 1357–after 1377",21,"+1357","52.4379","-1.6496","England","+1377","52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"GVLD-3NF","noidea","Female","–after 1347",NA,NA,NA,NA,NA,"+1347","52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"GVLK-YSS","Mrs Johann Besserer","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVLL-711","LADY ANN ROCHFORD","Female","1330–",NA,"+1330","50.25116","-5.06676","Bodin, Cornwall, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVLL-S7W","SIR THOMAS LANGSTON","Male","1329–",NA,"+1329","50.25116","-5.06676","Cornwall, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVM3-TT6","Maria de Strathearn","Female","20 March 1248–1318",70,"+1248-03-20","56.5","-4","Strathearn, Perth, Scotland","+1318","55.86667","-3.06667","Dalkeith, Midlothian, Scotland",1,0,1,6,2,2,2,3
"GVM7-9FB","Anne MacDonald","Female","Abt 1380–",NA,"+1380",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,1,8
"GVMT-3VG","Margarete von Ravensberg-Berg","Female","1314–13 FEB 1389",75,"+1314","51.8","8.1","Ravensburg, Westfalen, Prussia, Germany","+1389-02-13",NA,NA,NA,3,0,3,6,2,1,1,6
"GVMW-GPF","Lucia De Ross","Female","1270–1332",62,"+1270","52.1306","-1.1223","Plumpton, Northamptonshire, England, United Kingdom","+1332","53.35","-1.51666","Plumpton by Ecclesall, Yorkshire, England, United Kingdom",0,0,1,6,2,7,1,4
"GVNB-DCL","Isabelle Saint John","Female","1400–1437",37,"+1400",NA,NA,NA,"+1437",NA,NA,NA,0,0,0,0,0,0,1,1
"GVNC-9T4","Caech O'Brien of Thormond","Male","1295–Abt 1348/1349",53,"+1295","53.20056","-6.70861","Thomond Manor, Connaught Bridge, Kildare, Leinster, Ireland","+1348","53.20056","-6.70861","Thomond Manor, Connaught Bridge, Kildare, Leinster, Ireland",0,0,0,0,0,0,1,2
"GVNG-169","Isabel Moleyns","Female","1374–1408",34,"+1374","50.8555","-0.5554","Arundel, Sussex, England, United Kingdom","+1408","51.264","-0.4579","West Horsley, Surrey, England",1,0,1,3,2,5,2,3
"GVNG-6RV","Beatrice Sinclair","Female","Abt 1390–24 March 1428",38,"+1390","56.7333","-2.65","Brechin, Angusshire, Scotland","+1428-03-24","56.81674","-4.18396","Scotland",8,0,8,4,2,8,2,6
"GVNG-T9K","Robert de Tudenham","Male","1295–9 August 1361",66,"+1295","52.67827","0.97259","Norfolk, England","+1361-08-09","52.71962","1.29823","Heyford, Norfolk, England",0,0,0,1,2,2,1,3
"GVNM-3G6","Reginald de Cobham","Male","Abt 1309–",NA,"+1309","56.81674","-4.18396","Scotland",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"GVNX-4P1","Sir Knight John Dawnay","Male","1302–3 August 1346",44,"+1302","52.85","-0.48333","Ingoldsby, Lincolnshire, England","+1346-08-03","53.15812","-0.23925","Lincolnshire, England",0,0,0,1,2,0,1,2
"GVP2-YFD","Maria of Lindsell","Female","1380–1404",24,"+1380","51.92163","0.3902","Lindsell, Essex, England","+1404","51.92163","0.3902","Lindsell, Essex, England",0,0,0,0,0,0,1,1
"GVPC-G8Q","Mrs John Denston","Female","about 1350–",NA,"+1350","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVPG-VKY","Richard De Foulehurst","Male","1305–",NA,"+1305","53.05286","-2.54166","Edleston, Cheshire, England, United Kingdom",NA,"53.05286","-2.54166","Edleston, Cheshire, England, United Kingdom",0,0,0,0,0,0,1,1
"GVPH-TZV","Mrs. John Childrey","Female","1255–Aft 1270",16,"+1255","52.4379","-1.6496",", , , England, United Kingdom","+1270","40.6836","-73.5106","Wantagh, Hempstead, Nassau, New York, United States",0,0,0,0,0,0,1,1
"GVPP-D1V","John Trillow","Male","1304–1371",67,"+1304","51.9612","-1.6429","Chastleton, Oxfordshire, England","+1371",NA,NA,NA,0,0,0,0,2,0,1,1
"GVPP-XN1","Sir John Trillow MP","Male","1330–1374",44,"+1330","51.9905","-1.7019","Moreton in Marsh, Gloucestershire, England","+1374","51.9905","-1.7019","Moreton in Marsh, Gloucestershire, England",0,0,0,1,2,0,1,2
"GVPZ-9QD","Robert Bowes","Male","1310–1350",40,"+1310","54.76426","-1.57104","Streatham Castle, Durham, England","+1350","55.33405","-1.98349","Greystoke, Northumberland, England",1,0,1,2,2,1,2,6
"GVQ6-TK5","Dornagilla MacLachlan","Female","1272–1320",48,"+1272","56.81674","-4.18396","Scotland","+1320","56.81674","-4.18396","Scotland",1,0,1,0,0,0,1,3
"GVQ8-Y41","Allan Macdougall Of Dunollie","Male","1332–1375",43,"+1332","56.81674","-4.18396","Scotland","+1375",NA,NA,NA,1,0,1,0,2,1,1,1
"GVQ9-G38","David de Lindsay","Male","Abt 1244–1268",24,"+1244","55.5","-4.5","Ayrshire, Scotland","+1268","27","30","Egypt",2,0,3,0,2,0,1,6
"GVQD-HTG","Catherine MacEachen","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVQH-HV7","Margaret Douglas","Female","1425–June 1484",59,"+1425","55.43333","-2.73333","Cavers House, Hawick, Roxburghshire, Scotland","+1484-06","55.5","-2.41666","Cessford Castle, Saint Boswells Parish, Roxburghshire, Scotland",2,1,1,2,2,2,1,5
"GVQR-7CP","Isabeau de Craon","Female","ABT 1326–2 février 1394",68,"+1326","49.7129","2.5416","Pierrepont-sur-Avre,80625,Somme,Hauts-de-France,France,","+1394-02-02","47.8489","-0.9486","Craon, Château-Gontier, Mayenne, Pays de la Loire, France",2,0,2,3,2,3,2,1
"GVQX-W99","Sir John MacDougall 5th of Dunollie and of Lorn,  ""Iain MacDhùghaill"", ""Eóin Bacach""","Male","Abt 1270–1316",46,"+1270","56.25","-5.25","Lorne, Argyll, Scotland","+1316","51.3086","0.8692","Ospring, Kent, England",8,0,13,10,2,4,2,4
"GVR1-LCK","Joan FitzRichard","Female","1327–1362",35,"+1327","53.01667","-0.96667","Hoveringham, Nottinghamshire, England","+1362","53.01667","-0.96667","Hoveringham, Nottinghamshire, England",0,0,0,0,2,0,1,3
"GVRD-7ZV","Nn","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVRD-Y1F","Jane De Bryan","Female","1305–1372",67,"+1305",NA,NA,"Brynhill of Brindle, Chorley, Lancashire, England","+1372","53.81849","-2.62573","Lancashire, England",0,0,0,0,1,0,1,2
"GVRZ-P73","Isabel Elizabeth Grandison","Female","1336–4 Apr 1406",70,"+1336","52.072","-2.5206","Ashperton Castle, Herefordshire, England","+1406-04-04","52.0768","-2.8604","Bridge Sollars, Herefordshire, England",0,0,0,0,2,3,1,6
"GVS1-374","Countess Rohais Montifex Countess of Gloucester","Female","1280–13 April 1342",62,"+1280","51.99839","-2.02309","Tewkesbury, Gloucestershire, England","+1342-04-13","51.1951","0.2747","Tonbridge, Kent, England",0,0,0,0,0,0,1,1
"GVS4-7WZ","Elizabeth Prideaux","Female","1391–",NA,"+1391","50.73453","-3.53161","Exeter, Devon, England, United Kingdom",NA,"50.73453","-3.53161","Exeter, Devon, England, United Kingdom",0,0,0,0,0,0,1,1
"GVS8-KX6","Isobel de Home","Female","1400–1456",56,"+1400","55.66709","-2.46901","Home, Berwickshire, Scotland","+1456","55.9","-2.8333","East Saltoun, Haddingtonshire, Scotland",0,0,0,0,2,5,1,13
"GVSC-25M","Mrs David de Aberchirder","Female","about 1333–",NA,"+1333","56.81674","-4.18396","Scotland",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"GVSC-XBN","Archibald De Aberkyerder","Male","1285–3 July 1345",60,"+1285","57.56086","-2.63005","Aberchirder, Aberdeenshire, Scotland","+1345-07-03","57.56086","-2.63005","Aberchirder, Aberdeenshire, Scotland",0,0,0,0,1,0,1,1
"GVSC-ZX2","Janet Hay","Female","–17 August 1424",NA,NA,"55.83","-3.083","Lochorwart Castle, Midlothian, Scotland","+1424-08-17","56.81674","-4.18396","Scotland, United Kingdom",5,0,5,1,2,9,1,6
"GVSD-4JW","Alice Astley","Female","1310–after 1360",51,"+1310","52.5014","-1.5435","Astley, Warwickshire, England","+1360","52.6207","-1.6165","Polesworth, Warwickshire, England",0,0,0,0,2,6,1,4
"GVSD-NCG","Nichole","Female","about 1330–about 1397",67,"+1330","51.11974","-2.9","Somerset, England","+1397","51.454","-2.589","Bristol, Gloucestershire, England",0,0,0,0,0,0,1,1
"GVSF-6JF","Enguerrand VI de Guînes-Coucy","Male","bet 1295 and 1313–26 August 1346",42,"+1304","49.5196","3.3236","Coucy-le-Château-Auffrique, Département de l'Aisne, Picardie, France","+1346-08-26","50.2519","1.8814","Crécy-en-Ponthieu, Somme, Picardie, France",1,0,1,1,2,11,2,7
"GVSF-8XL","Comte Arnould III de Guines","Male","1225–after February 1282",57,"+1225","50.8671","1.8666","Guînes, Pas-de-Calais, Hauts-de-France, France","+1282-02","50.9471","2.199","Bourbourg, Nord, Hauts-de-France, France",0,0,0,1,2,4,1,7
"GVSF-J68","Alix de Coucy","Female","about 1225–1260",35,"+1225","49.5196","3.3236","Coucy-le-Château-Auffrique, Aisne, Picardie, France","+1260","50.8671","1.8666","Guines, Pas-De-Calais, France",0,0,0,7,2,7,1,7
"GVSK-155","Alice de Astley","Female","1347–Bef 13 August 1394",47,"+1347","50.7022","-3.1039","Beer, Devon, England",NA,"50.73646","-3.71887","Devon, England",1,0,1,1,2,6,1,3
"GVSL-4CS","William de Montifex Baron of Cargill","Male","1305–1366",61,"+1305","56.5","-3.36667","Cargill, Perthshire, Scotland","+1366","56.3","-3.7","Auchterarder, Perth, Scotland",1,0,1,2,2,0,2,3
"GVSN-12G","Lady Thomas De Aula Halle","Female","1295–",NA,"+1295","51.07446","-1.87226","Wilton, Wiltshire, England, United Kingdom",NA,"51.07446","-1.87226","Wilton, Wiltshire, England, United Kingdom",0,0,0,0,0,0,1,1
"GVSQ-FXG","John St Clair of Herdmanston and Polwarth","Male","1418–8 May 1481",63,"+1418","55.7732","-2.3551","Polwarth, Berwickshire, Scotland","+1481-05-08","55.56667","-2.65","Saint Boswells, Roxburghshire, Scotland",1,0,1,0,2,12,1,2
"GVSW-LLP","Horne","Female","about 1346–",NA,"+1346","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"GVSW-YKY","John Periam","Male","1388–",NA,"+1388","50.73453","-3.53161","Exeter, Devon, England, United Kingdom",NA,"50.73453","-3.53161","Exeter, Devon, England, United Kingdom",0,0,0,0,0,0,1,1
"GVSX-679","Agnes Copton","Female","1317–1381",64,"+1317","51.51","-0.12","London, England","+1381","51.51","-0.12","London, England",1,0,0,2,2,0,2,2
"GVSX-F9M","Joan Chenduit","Female","1279–9 May 1327",48,"+1279","50.9813","-2.9959","Hatch Beauchamp, Somerset, England","+1327-05-09","50.9813","-2.9959","Hatch Beauchamp, Somerset, England",1,0,1,4,2,0,2,12
"GVSX-HMW","Lawrence Cheney","Male","1397–31 December 1461",64,"+1397","52.2215","0.1718","Fen Ditton, Cambridgeshire, England","+1461-12-31","52.21369","0.12631","Cambridgeshire, England",1,0,1,4,2,4,2,5
"GVSX-L11","Ralph D'aubingy","Male","Abt 1214–Bef 25 January 1292",78,"+1214","53.15812","-0.23925","South Inglby, Lincolnshire, England",NA,NA,NA,NA,1,0,1,2,2,1,1,7
"GVSZ-2W1","Rowland FitzEustace","Male","about 1270–",NA,"+1270","53.10319","-6.75346","Kilcullen, County Kildare, Ireland",NA,"53","-8","Ireland",0,0,0,0,0,0,1,1
"GVT4-MSB","Margaret Thomas","Female","1388–1466",78,"+1388","51.3155","0.888","Faversham, Kent, England","+1466","51.3155","0.888","Faversham, Kent, England",2,0,2,1,2,0,1,2
"GVT9-6H5","Thomas de St Omer","Male","1320–1365",45,"+1320","52.62455","1.42706","Brundall, Norfolk, England","+1365","52.56029","1.24354","Mulbarton, Norfolk, England",1,0,1,0,2,0,2,6
"GVTV-LP8","William Hughes","Male","1349–1371",22,"+1349","52.98333","-0.4","Sleaford, Lincolnshire, England","+1371",NA,NA,NA,0,0,0,0,2,0,1,1
"GVTX-73R","Margaret Beaupel","Female","1323–March 1386",63,"+1323","50.73646","-3.71887","Devon, England","+1386-03","51.9391","-0.5216","Chalgrave, Bedfordshire, England",2,0,2,0,2,1,2,3
"GVW1-P6W","Joan Muschet","Female","1344–1373",29,"+1344","52.2215","0.1716","Fen Ditton, Cambridgeshire, England","+1373","52.21369","0.12631","Cambridgeshire, England",3,0,3,9,1,0,2,3
"GVW8-BFG","William Hawley","Male","1377–1420",43,"+1377","53.95878","-1.08248","Yorkshire, England","+1420","53.95878","-1.08248","Yorkshire, England",0,0,0,2,2,0,1,3
"GVW8-RZM","Margaret Gobion","Female","1295–1314",19,"+1295","55.12336","-1.75532","Shilvington, Morpeth, Northumberland, England","+1314","55.33405","-1.98349","Northumberland, England",0,0,0,0,2,3,1,2
"GVW9-S3G","Mrs. Ieuaf Goch Llywelyn","Female","1292–",NA,"+0129","53.1065","-4.2305","Caernarfonshire, Wales, United Kingdom",NA,"53.1065","-4.2305","Caernarfonshire, Wales, United Kingdom",0,0,0,0,0,0,1,9
"GVWD-3F8","John de Villiers IV","Male","1323–1392",69,"+1323","53.11546","-1.02722","Kinalton, Nottinghamshire, England","+1392","52.7379","-1.0077","Brooksby, Melton Mowbray, Leicestershire, England",0,0,0,6,2,3,1,4
"GVWD-7MJ","Lady Alice de Neville","Female","1269–1315",46,"+1269",NA,NA,NA,"+1315",NA,NA,NA,1,1,1,0,0,0,1,2
"GVWW-DC9","Sir Thomas De Haye, Sheriff Of Peebles","Male","1354–December 1399",45,"+1354","55.84358","-3.05"," Lochorwart Castle, Gorebridge, Midlothian,Scotland","+1399-12","55.8911","-2.71091","Yester Castle, Yester, Haddingtonshire, Scotland",7,0,10,3,2,1,2,2
"GVX9-Z8D","John de Home","Male","1318–1385",67,"+1318","55.66667","-2.46667","Hume, Berwickshire, Scotland","+1385","56.81674","-4.18396","Scotland",3,0,3,2,2,1,2,2
"GVY7-1PV","Isabella","Female","1337–",NA,"+1337","53.95878","-1.08248","of Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVY9-LVG","John DE HAMERTON","Male","1308–1334",26,"+1308","53.9798","-2.48677","Hamerton Hall, Slaidburn, West Yorkshire, England","+1334",NA,NA,NA,2,0,2,2,2,0,1,1
"GVYD-1Q5","Thomas de Grey","Male","18 Aug 1266–28 Jul 1310",43,"+1266-08-18","54.9933","-1.5816","Heaton, Northumberland, England","+1310-07-28","56.644","-2.8893","Forfar, Forfarshire, Scotland",3,1,2,6,2,2,2,3
"GVYL-4CJ","Sir John of Oxborough de de Tudenham","Male","APR 1346–APR 1392",46,"+1346-04","52.67827","0.97259","Oxburg, Norfolk, England","+1392-04","52.094","0.4872","Kedington, Risbridge, Suffolk, England",0,0,0,0,2,2,1,5
"GVYL-CNZ","Isold Hawberke","Female","1318–1400",82,"+1318","52.2736","1.47","Sibton, Suffolk, England","+1400","52.5392","1.7253","Hopton, Suffolk, England",0,0,0,1,2,0,1,3
"GVYL-SD4","Alice DeRougham","Female","1341–1365",24,"+1341","52.75073","0.71149","Rougham, Norfolk, England, United Kingdom","+1365",NA,NA,NA,1,0,1,0,1,1,2,2
"GVZ4-CDD","Simon de Thornhill","Male","circa 1331–1369",59,"+1310","53.6602","-1.633","of Thornhill, Yorkshire, England","+1369","53.6602","-1.633","Thornhill, Yorkshire, England, United Kingdom",0,0,0,2,2,3,1,2
"GVZJ-GCR","Thomas Wycliffe","Male","1360–",NA,"+1360","54.51667","-1.86667","Rokeby, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVZS-5RF","Unknown","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GVZT-7M6","John Adams Lord of Llanllywel","Male","about 1332–1375",43,"+1332","51.81326","-2.71414","Gorset, Chepstow, Monmouthshire, Wales","+1375","51.51667","-2.6","Charlton, Gloucestershire, England",0,0,0,1,2,2,1,5
"GW11-FTF","Anne Briwere Barew","Female","1365–1402",37,"+1365","51.264","-0.4579","Berners Hall, West Horsley, Surrey, England","+1402","51.28114","-0.40057","Surrey, England",1,0,1,0,1,0,1,1
"GW1L-CM1","Ralph Hastings","Male","about 1295–17 October 1346",51,"+1295","54.14118","-0.68489","Thorpe Bassett, Yorkshire, England","+1346-10-17","54.78333","-1.56666","Neville's Cross, Durham, England",5,0,5,12,2,3,1,1
"GW1L-N43","Katherine de Beauchamp","Female","1278–August 1324",46,"+1278","50.91418","-2.49765","Ryme Intrinseca, Sherborne, Dorset, England","+1324-08","49.9167","2.5","Somme, Vermandois, France",2,0,2,0,2,5,1,3
"GW1Z-MBY","Sir Richard de Sandbach","Male","1282–1318",36,"+1282","53.1448","-2.3635","Sandbach, Cheshire, England","+1318","53.1448","-2.3635","Sandbach, Cheshire, England",0,0,0,1,2,1,1,1
"GW25-BLP","Joan Cave","Female","Abt 1285–",NA,"+1285","51.76274","-0.65918","Buckinghamshire, England",NA,NA,NA,NA,1,0,1,0,1,0,1,2
"GW29-9GC","Dionisia de Champernon","Female","about 1280–17 May 1334",54,"+1280","51.20502","-4.124","Ilfracombe, Devon, England","+1334-05-17","50.6873","-4.6929","Boscastle, Cornwall, England",1,0,1,2,2,4,1,3
"GW2D-91B","Lady Sybil de Lea","Female","1283–1330",47,"+1283","53.18268","-2.53046","Molynton Banastre, Cheshire, England","+1330","53.23333","-2.91667","Mollington, Cheshire, England",4,0,4,1,2,7,1,6
"GW2G-442","Agnes Northwode","Female","1310–1370",60,"+1310","51.22608","0.75054","Kent, England","+1370","52.4379","-1.6496","England",0,0,0,0,2,1,1,1
"GW2K-WQX","John Hewitt","Male","1321–1385",64,"+1321","52.5864","-1.9821","Walsall, Staffordshire, England, United Kingdom","+1385","53.18268","-2.53046","Cheshire, England, United Kingdom",0,0,0,0,1,0,1,2
"GW2L-TFJ","John Leghe II","Male","1300–1380",80,"+1300","53.3215","-2.1204","Adlington, Cheshire, England","+1380","53.3215","-2.1204","Adlington, Cheshire, England",0,0,0,0,2,0,1,1
"GW32-1QQ","Joan Basset","Female","Abt 1390–before 14 May 1419",29,"+1390","52.971","-1.623","Brailsford, Derbyshire, England",NA,"53.11546","-1.02722","Nottinghamshire, England",2,0,2,3,2,3,1,3
"GW38-VCT","Thomas de Leigh","Male","1395–1439",44,"+1395","53.6119","-2.6068","Adlington, Lancashire, England, United Kingdom","+1439","52","-0.9878","Buckingham, Buckinghamshire, England, United Kingdom",0,0,0,1,2,1,2,5
"GW3H-82S","Margaret de la Val","Female","about 1286–",NA,"+1286","56.25","-4.23333","Callander, Stirling, Scotland",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"GW3Q-N8R","Ingeborg of Holstein-Plön","Female","1314–1348",34,"+1314","54.2975","10.8661","Oldenburg in Holstein, Oldenburg, Schleswig-Holstein, Preußen, Deutschland","+1348","54.2975","10.8661","Oldenburg in Holstein, Oldenburg, Schleswig-Holstein, Preußen, Deutschland",0,0,0,0,2,2,1,8
"GW3W-KSH","Robert Conny","Male","1324–1354",30,"+1324","47.57335","6.73388","Byans, Haute-Saône, Franche-Comté, France","+1354","52.9293","-0.138","Kirton, Lincolnshire, England, United Kingdom",1,0,1,1,2,0,1,1
"GW41-L9F","Alice de Lisle","Female","about 1337–about 1402",65,"+1337","53.9","-1.5","Harewood House, Yorkshire, England","+1402","53.81849","-2.62573","Lancashire, England",0,0,0,4,2,4,2,2
"GW41-PJH","Roger Digges","Male","about 1312–1375",63,"+1312","52.4379","-1.6496","England","+1375","51.19701","1.15711","Barham, Kent, England",2,0,2,2,2,1,1,1
"GW42-1KK","Robert Massey of Tatton and Rostheme","Male","1259–1327",68,"+1259",NA,NA,NA,"+1327",NA,NA,NA,0,0,0,0,0,0,1,1
"GW43-53Y","Thomas de Brooke II","Male","1356–23 January 1417",61,"+1356","51.0073","-2.6859","Ilchester, Somerset, England, United Kingdom","+1417-01-23","51.0073","-2.6859","Ilchester, Somerset, England, United Kingdom",4,1,3,4,2,0,2,3
"GW45-MGY","Robert Massey of Rixton","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1
"GW48-5PB","Roger Bailiffe","Male","1329–",NA,"+1329","53.95878","-1.08248","Barsley, Yorkshire, England, United Kingdom",NA,"53.95878","-1.08248","Barsley, Yorkshire, England, United Kingdom",0,0,0,1,0,0,1,1
"GW4D-JJW","John Napier","Male","–",NA,NA,"55.96357","-4.65444","Kilmahew, Cardross, Dumbartonshire, Scotland",NA,NA,NA,NA,1,0,1,1,1,0,1,1
"GW4D-PVN","William Napier","Male","about 1330–after 1401",72,"+1330","56.81674","-4.18396","Scotland","+1401",NA,NA,NA,2,0,2,1,1,0,1,1
"GW4L-4ZH","William de Landells","Male","1345–4 January 1390",45,"+1345","55.83","-3.083","Swynset, Midlothian, Scotland","+1390-01-04","55.83","-3.083","Swynset, Midlothian, Scotland, United Kingdom",1,0,1,0,0,0,1,1
"GW4L-9PP","Lady John Osborne","Female","1320–",NA,"+1320","51.34288","0.63268","Hartlip,Sittingbourne,Kent,England",NA,"51.34288","0.63268","Hartlip,Sittingbourne,Kent,England",1,0,1,0,0,0,1,1
"GW4N-54M","William Shelley","Male","Abt. 1376–1399",23,"+1376","50.9512","0.7326","Rye Castle,Rye,Sussexshire,England","+1399","50.9512","0.7326","Rye, Sussex, England",0,0,0,0,2,1,1,3
"GW4P-R84","Rostheme","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GW4S-BTM","Unknown","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3
"GW56-C6N","Beatrice Leybourne","Female","1335–",NA,"+1335","55.50563","-1.93302","East Lilburn, Northumberland, England",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"GW57-Q42","William Cardinall","Male","1367–1406",39,"+1367","51.9182","1.0394","Bromley, Essex, England, United Kingdom","+1406","51.9182","1.0394","Bromley, Essex, England, United Kingdom",0,0,0,1,0,0,1,1
"GW5W-12V","William Calthorpe","Male","1367–29 DEC 1420",53,"+1367","52.93333","0.76667","Burnham Thorpe, Norfolk, England","+1420-12-29","52.93435","0.76414","Church Chancelmi, Burnham Thorpe, Norfolk, England",6,0,1,1,2,4,2,6
"GW6G-73X","Joan Howard","Female","1340–3 January 1370",30,"+1340","52.71684","0.51014","East Winch & Wiggenhall, Norfolk, England","+1370-01-03","51.6914","-0.6162","Chesham Bois, Buckinghamshire, England",0,0,0,3,2,8,1,5
"GW78-25W","Amy Gillett","Female","1159–",NA,"+1159","50.73646","-3.71887","Devon, England",NA,"52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"GW78-JX2","Thomas Gilbert I","Male","1155–1180",25,"+1155","50.47261","-3.59829","Compton, Devon, England","+1180","50.47261","-3.59829","Compton, Devon, England",0,0,0,0,0,0,1,1
"GW7C-J9F","Lucy Brett","Female","about 1275–before 1320",44,"+1275","51.11974","-2.9","Somerset, England",NA,"52.4379","-1.6496","England",0,0,1,2,2,1,1,7
"GW7H-MB5","Patrick de Callander","Male","about 1272–1346",74,"+1272","56.1181","-3.93781","Stirling, Stirlingshire, Scotland","+1346","56.1181","-3.9378","Stirling, Scotland",1,1,0,3,1,0,1,2
"GW7L-2NM","Donald Balloch MacDonald of Dunnyveg and the Glens","Male","1407–1476",69,"+1407","55.61667","-6.13333","Dunnyvaig, Lagavulin, Islay, Argyll, Scotland","+1476","55.7416","-6.1761","Loch Gruinart, Islay, Scotland",3,1,2,4,2,2,2,5
