"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"LK6X-186",NA,"Ludwig von Bayern IV","1282 - 1347",65,"Germany",16,4
"LK76-H4J",NA,"Sir William de Paveley","1228 - 1258",30,"UK:Great Britain",1,2
"LK7S-RT9",NA,"Philip De Tilney","1272 - 1307",35,"UK:Great Britain",1,0
"LK7S-T3J",NA,"Mochete","1275 - Unknown",NA,"UK:Great Britain",1,0
"LK8W-B3H",NA,"Parnell Perseval","1255 - 1328",73,"UK:Great Britain",5,0
"LK98-V4X",NA,"Joan Myniot","1235 - 1310",75,"UK:Great Britain",2,0
"LK9C-RM8",NA,"Metcalfe Kayle","1320 - Unknown",NA,"UK:Great Britain",1,0
"LK9T-Z12",NA,"Alice de Strechleigh","1325 - 1410",85,"UK:Great Britain",1,2
"LKBK-DYV",NA,"Beatrix Piast of Silesia","1290 - 1322",32,"Poland",4,9
"LKBT-8VF",NA,"Isabel Staveley","1330 - 1439",109,"UK:Great Britain",1,1
"LKBY-JLP",NA,"Frederic de Sicily II   Roi de Sicile","1272 - 1337",64,"Spain",18,6
"LKC6-RJP",NA,"Richard Ferguson","1214 - 1289",75,"UK:Great Britain",1,0
"LKC9-JS7",NA,"Isabella Draycott","1257 - 1324",68,"UK:Great Britain",1,0
"LKC9-N1C",NA,"Robert Lyte","1255 - 1316",62,"UK:Great Britain",1,1
"LKC9-XHX",NA,"Roger Goathurst","1230 - Unknown",NA,"UK:Great Britain",2,0
"LKCJ-8ML",NA,"Roger de Montalt","1210 - 1260",50,"UK:Great Britain",3,0
"LKCX-Z2R",NA,"Lettice Withers","1304 - 1360",56,"UK:Great Britain",6,0
"LKD7-SVQ",NA,"William Dyneley","1300 - Unknown",NA,"UK:Great Britain",1,0
"LKDQ-D6N",NA,"John Shelvestrode","1310 - 1364",54,"UK:Great Britain",2,0
"LKDQ-DJQ",NA,"Christina Albini","1251 - 1319",68,"UK:Great Britain",2,1
"LKG5-JGC",NA,"William Le Moyne of Powderich II","1320 - Unknown",NA,"UK:Great Britain",3,2
"LKJT-1RX",NA,"Marguerite de Brucourt","1270 - 1349",79,"France",1,0
"LKKM-W8D",NA,"Geoffrey de Neville","1225 - 1285",60,"UK:Great Britain",4,4
"LKM4-MZ9",NA,"Alicia de Towneley","1280 - 1308",29,"UK:Great Britain",2,0
"LKMF-1H7",NA,"William de Rule Turnbull Baron of Minto","1289 - 1333",44,"UK:Great Britain",2,0
"LKMS-7F6",NA,"Christina Plowman","1319 - Unknown",NA,NA,1,0
"LKMS-Q2L",NA,"George Mowat I","1318 - Unknown",NA,NA,1,0
"LKNK-QNQ",NA,"Maud Gawthorpe","1264 - 1317",53,NA,1,0
"LKNS-2BW",NA,"de Walcott","1285 - Unknown",NA,"UK:Great Britain",1,0
"LKNS-2YF",NA,"Geoffrey Gonvilde","1280 - Unknown",NA,"UK:Great Britain",1,0
"LKNT-RQ8",NA,"Walter Wardlaw","1240 - Unknown",NA,"UK:Great Britain",1,0
"LKPK-BRX",NA,"Agnès de Condé de Morialmes","1215 - 1298",83,"France",10,7
"LKQ3-T8L",NA,"John de Bulmer IV","1245 - 1299",54,"UK:Great Britain",7,1
"LKQM-HWK",NA,"Henry De Scurlage","1270 - Unknown",NA,NA,1,0
"LKRC-VFG",NA,"Reynold Perot of Harlington","1265 - 1305",40,"UK:Great Britain",1,4
"LKRC-VPD",NA,"Elizabeth Bloyou","1280 - Unknown",NA,"UK:Great Britain",1,0
"LKRH-W1C",NA,"Margareta von Geldern","1290 - 1333",43,"Netherlands",3,4
"LKSG-KP8",NA,"John de Stainton","1280 - 1330",50,"UK:Great Britain",3,4
"LKSP-MNC",NA,"John Brow","1314 - Unknown",NA,"UK:Great Britain",2,0
"LKSP-MNP",NA,"Mrs. John Brow","1319 - Unknown",NA,"UK:Great Britain",2,0
"LKTR-PQ9",NA,"Robert de Sheffield III","1250 - 1312",63,"UK:Great Britain",2,4
"LKV9-P1H",NA,"Robert de Byron of Melling Manor","1237 - 1280",43,"UK:Great Britain",2,1
"LKW8-DZ3",NA,"Robert Swete","1278 - Unknown",NA,"UK:Great Britain",1,0
"LKXQ-3PF",NA,"Marie Jeanne de  Picquigny","1305 - 1373",68,"France",10,1
"LKYK-H61",NA,"John Wakehurst","1275 - Unknown",NA,"UK:Great Britain",1,0
"LL32-GGJ",NA,"Amabil de Trafford","1220 - 1288",68,"UK:Great Britain",6,1
"LL32-PMW",NA,"Anne Wallace","1174 - 1234",60,"UK:Great Britain",1,0
"LL91-WDV",NA,"Margaret de Grapenell","1274 - 1334",60,NA,2,4
"LL9J-FBT",NA,"Agnes de la Pole","1300 - 1337",37,"UK:Great Britain",1,2
"LL9J-FKG",NA,"Sir JOHN De BUSSEY","1290 - 1349",59,"UK:Great Britain",1,0
"LLC9-F72",NA,"Heilin ap Tudor","1230 - 1282",52,"UK:Great Britain",13,1
"LLHG-NT6",NA,"Marcelli Attelex","1330 - Unknown",NA,"UK:Great Britain",1,0
"LLQL-QCM",NA,"Agnes Sutton","1290 - 1340",50,"UK:Great Britain",8,1
"LLST-HCL",NA,"Mary Fitz Randolph","1244 - 1320",76,"UK:Great Britain",7,6
"LMWG-NZ9",NA,"Nicholas de Havering","1279 - 1335",56,"UK:Great Britain",4,0
"LMWR-ZNP",NA,"Agnes","1193 - 1290",97,"UK:Great Britain",14,0
"LN5L-9DN",NA,"William John Gurdon","1259 - 1306",47,"UK:Great Britain",1,0
"LQ5L-KDB",NA,"Lord Thomas de Dutton","1214 - 1272",58,"UK:Great Britain",5,7
"LQ5N-7DX",NA,"Elizabeth Bourne","1285 - Unknown",NA,"UK:Great Britain",1,0
"LQBF-YDG",NA,"Joan Cobham","1316 - Unknown",41,"UK:Great Britain",4,3
"LQRS-4NY",NA,"Roger de Widdrington","1306 - 1372",66,"UK:Great Britain",5,1
"LR1Y-DKB",NA,"Sir Henry de Chetham","Unknown - Unknown",50,"UK:Great Britain",3,0
"LR2N-G55",NA,"Mrs-Robert D’Amory","1234 - Unknown",NA,"UK:Great Britain",7,0
"LR2W-Z9N",NA,"Mahaut d'Aspremont, Heiress of Quiévrain","1282 - 1373",91,"Reunion",10,5
"LR36-21C",NA,"Sir Hamon de Pulford","1230 - 1287",57,"UK:Great Britain",1,1
"LR3D-Z1K",NA,"Margaret of Lancashire","1238 - Unknown",NA,"UK:Great Britain",1,0
"LR3N-X27",NA,"Mrs. Alice de Moels","1250 - 1335",85,"UK:Great Britain",1,0
"LR4F-6P2",NA,"John Trevett I","1240 - Unknown",NA,"UK:Great Britain",1,0
"LR4J-2QW",NA,"Lord William Bulkeley","1240 - 1307",68,"UK:Great Britain",7,5
"LR5J-MT4",NA,"Reginald Moyle ( 1 Child )","1275 - Unknown",NA,"UK:Great Britain",1,0
"LR5K-X7L",NA,"Margaret Petronilla Maynard","1302 - Unknown",NA,"UK:Great Britain",5,0
"LR61-B9J",NA,"Margery de Burgh","1226 - 1252",26,"Ireland",8,8
"LR6C-YLL",NA,"Olof Tyrgilsson","1330 - 1393",63,NA,1,0
"LR6Z-7KD",NA,"Alice Box","1301 - Unknown",NA,"UK:Great Britain",1,0
"LR6Z-98R",NA,"Hugo de Campania","1300 - Unknown",NA,"UK:Great Britain",1,0
"LR6Z-W2L",NA,"Ingemar Jönsson Svinhufvud Lydersson","1320 - 1349",30,"Sweden",1,0
"LR7T-JN7",NA,"Alianore Eleanor de Cantelupe","1292 - 1344",52,"UK:Great Britain",5,1
"LR8H-T44",NA,"Maud Scoggan","1306 - Unknown",NA,"UK:Great Britain",1,0
"LR9R-CVG",NA,"Henry Haliburton","1232 - 1320",88,"UK:Great Britain",1,1
"LRBW-T4W",NA,"Maud de Braose","1224 - 1301",77,"UK:Great Britain",7,7
"LRCT-PC5",NA,"Enguerrand III de Coucy","1182 - 1243",61,"France",8,4
"LRCW-631",NA,"William II d'Isney","Unknown - 1293",NA,"UK:Great Britain",3,0
"LRF8-WDH",NA,"Robert de Radcliffe","1210 - 1290",80,"UK:Great Britain",6,4
"LRGF-65W",NA,"Grace Hungerford","1225 - 1261",36,"UK:Great Britain",2,1
"LRGZ-JF9",NA,"Joan Septvans","1241 - Unknown",56,"UK:Great Britain",2,0
"LRHD-4WS",NA,"Trillow","1376 - 1430",54,"UK:Great Britain",1,0
"LRJ6-55D",NA,"Ralph III De Willington","1210 - Unknown",46,NA,1,0
"LRJ9-RRB",NA,"Sir Nicholas Malmayns","1286 - 1349",63,"UK:Great Britain",3,0
"LRK5-VC7",NA,"Gilles De Maligny","1330 - Unknown",NA,NA,1,0
"LRK5-VCJ",NA,"Marguerite D' Argenteuil","1330 - Unknown",NA,"France",1,0
"LRML-XM8",NA,"Lady Clarice Ewyas","1323 - Unknown",NA,"UK:Great Britain",1,3
"LRMZ-WHQ",NA,"Christiana Huntercombe","1324 - 1361",37,"UK:Great Britain",4,1
"LRMZ-WP8",NA,"John Huntercombe","1324 - 1369",45,"UK:Great Britain",4,0
"LRN2-3WP",NA,"Ralph Freyzell","1250 - Unknown",NA,"UK:Great Britain",1,0
"LRN2-SD3",NA,"Adam Gedding","1230 - 1300",70,"UK:Great Britain",2,0
"LRPH-F8F",NA,"Joan de Odingsells","1268 - Unknown",NA,"UK:Great Britain",4,0
"LRQ2-M64",NA,"Elizabeth Raleigh","1268 - 1318",50,"UK:Great Britain",3,5
"LRQD-9ZM",NA,"Robert de Coudray","1240 - Unknown",NA,"UK:Great Britain",1,0
"LRQD-ST6",NA,"Anota de Whittingham","1235 - Unknown",NA,"UK:Great Britain",1,0
"LRQP-BNX",NA,"Formaiel O'Caithan","1200 - 1260",60,"UK:Northern Ireland",3,0
"LRQY-TLP",NA,"Helen de Abernethy","1293 - Unknown",NA,"UK:Great Britain",1,4
"LRQZ-3LP",NA,"End Sibbald","1353 - 1402",49,"UK:Great Britain",2,0
"LRQZ-SS4",NA,"End","Unknown - Unknown",NA,NA,2,0
"LRRC-NSW",NA,"Sir John de Hotham II","1262 - 1348",86,"UK:Great Britain",4,0
"LRRW-LQD",NA,"Sir Alexander Cave","Unknown - Unknown",NA,"UK:Great Britain",3,0
"LRS4-WB8",NA,"Geraldine Ann O'Conner","1253 - 1280",28,"UK:Great Britain",2,0
"LRS7-MZM",NA,"Joan of Wigglesworth","1287 - 1308",21,"UK:Great Britain",1,0
"LRS7-ZBD",NA,"John de Warrene","1286 - 1347",61,"UK:Great Britain",10,1
"LRSB-HB6",NA,"Robert Saint John","1199 - 1267",68,"UK:Great Britain",3,6
"LRSM-JZR",NA,"James de Somerville","1280 - Unknown",NA,"UK:Great Britain",2,3
"LRSM-MTQ",NA,"Thomas I Marquess of Saluzzo","1240 - 1296",56,"Italy",12,3
"LRTF-75V",NA,"Isabel d'Aguillon","1258 - 1323",65,"UK:Great Britain",2,0
"LRVN-RMH",NA,"Katharine FitzAlan","1300 - 1328",28,"UK:Great Britain",2,1
"LRVY-ZJQ",NA,"John Risby","Unknown - 1286",NA,"UK:Great Britain",1,0
"LRWD-61S",NA,"John de Clinton, 2nd Lord Clinton","1300 - Unknown",35,"UK:Great Britain",5,6
"LRXC-5TP",NA,"Thomas Marmion","1287 - 1350",63,"UK:Great Britain",3,0
"LRXL-8Q3",NA,"Ermitrude FitzWalkelyn","1272 - Unknown",NA,NA,4,1
"LRY4-XV9",NA,"Thomas Tendring","1295 - 1350",55,"UK:Great Britain",1,1
"LRYF-S32",NA,"Eleanor Visdelou","1355 - 1412",57,"France",1,0
"LRYM-GSD",NA,"John Savage","1220 - 1275",55,"UK:Great Britain",1,2
"LRZK-RRM",NA,"Robert Donnisley III","1220 - Unknown",NA,"UK:Great Britain",2,0
"LT11-D99",NA,"NN Karlsdotter","Unknown - Unknown",NA,"Sweden",3,5
"LT1R-PSJ",NA,"John - of the Black Lip Forbes of Forbes","1332 - 1406",74,"UK:Great Britain",11,0
"LT1T-Y5N",NA,"Sir Allen Lyle","1238 - Unknown",NA,"UK:Great Britain",1,8
"LT21-Q83",NA,"Sir Thomas FitzWilliam III","1368 - 1403",35,"UK:Great Britain",2,0
"LT2F-W84",NA,"Lora Cuningesburgh","1301 - 1367",66,"UK:Great Britain",7,1
"LT2L-V87",NA,"William de Mutton","1287 - Unknown",NA,"UK:Great Britain",1,0
"LT3N-V9V",NA,"Thomas I TALBOT of Bashall Eaves, Gov of Clitheroe Castle","1230 - 1273",43,"UK:Great Britain",5,1
"LT3T-MGK",NA,"Robert Russell","1314 - 1376",62,"UK:Great Britain",1,3
"LT3V-DYR",NA,"Mathea of Yorkshire","1234 - 1274",41,"UK:Great Britain",5,0
"LT4B-Y7P",NA,"Lord Randle Thornton","1206 - 1244",38,"UK:Great Britain",6,2
"LT4X-679",NA,"Annabella Selby","1274 - 1322",49,"UK:Great Britain",3,0
"LT79-JZR",NA,"Matilda le Clere","1230 - 1280",50,"UK:Great Britain",6,0
"LT79-L8Q",NA,"Sir Lambert de Trekingham","1245 - 1280",35,"UK:Great Britain",1,0
"LT7P-7BW",NA,"Philip Werriot","1240 - Unknown",NA,"UK:Great Britain",2,0
"LT7Y-R62",NA,"Amice De Audley","1222 - 1265",43,"UK:Great Britain",5,5
"LT83-8DS",NA,"John Wingfield","1305 - 1358",53,"UK:Great Britain",6,3
"LT84-QLC",NA,"Agnes le Botiller","1330 - 1365",36,"UK:Great Britain",1,0
"LT9H-R7G",NA,"Margery Mandeville","1321 - Unknown",NA,"UK:Great Britain",1,0
"LT9H-V57",NA,"Nicholas Fastolf","1319 - Unknown",NA,"UK:Great Britain",1,5
"LT9Z-WJH",NA,"Thomas Bissett","1327 - 1365",38,"UK:Great Britain",2,0
"LTB6-GYL",NA,"Sir Stephen Kirkpatrick Lord of Closeburn","1246 - 1320",74,"UK:Great Britain",4,1
"LTD6-3XP",NA,"Clara Dobokai","1330 - 1370",40,"Hungary",7,1
"LTDJ-FXK",NA,"Christian Plessis","1257 - 1331",74,"UK:Great Britain",10,3
"LTDL-M9M",NA,"Cecelia Thornhill","1235 - 1307",72,"UK:Great Britain",1,0
"LTDL-MJD",NA,"Walter de Thornhill II","1225 - 1260",35,"UK:Great Britain",1,6
"LTDM-715",NA,"Reginald Bedlisgate","1286 - Unknown",NA,"UK:Great Britain",3,0
"LTDS-HCV",NA,"Peter de Montfort","1205 - 1265",60,"UK:Great Britain",5,0
"LTDY-TL1",NA,"Mariota Oliphant Of Aberdalgir and Kellie","1376 - 1412",36,"UK:Great Britain",6,1
"LTG3-SGK",NA,"Roger Dutton de Cheadle","1280 - 1326",46,"UK:Great Britain",2,1
"LTGK-Z41",NA,"Joan Radcliffe","1340 - 1425",85,"UK:Great Britain",5,8
"LTGS-S4S",NA,"Marguerite Marie DE LONGUEVAL","1338 - 1387",49,"France",2,0
"LTH7-KY9",NA,"Thomas d'Oyley Lord of Ranton","1290 - 1336",46,"UK:Great Britain",4,8
"LTJC-VTZ",NA,"Cailean or Colin Mor Campbell","1230 - 1296",66,"UK:Great Britain",10,8
"LTJS-2KH",NA,"Isabel Flory Fleury Kirketon Kirkton","1294 - 1370",76,"UK:Great Britain",8,0
"LTJS-V24",NA,"George de Meriet","1301 - 1328",27,"UK:Great Britain",2,3
"LTK1-41W",NA,"Margaret of England","1275 - 1318",43,"UK:Great Britain",1,13
"LTNG-31D",NA,"Lady Maud de Nerford","1285 - 1345",60,"UK:Great Britain",10,3
"LTNL-LY4",NA,"Henry de Ferrers II","1303 - 1343",40,"UK:Great Britain",5,7
"LTNL-X4L",NA,"Isabel de Verdun","1315 - 1349",34,"UK:Great Britain",5,0
"LTRW-FMG",NA,"Sir John le Brett","1310 - Unknown",34,"UK:Great Britain",5,2
"LTRW-TNQ",NA,"Sir Robert de Bois III","1308 - 1333",25,"UK:Great Britain",1,1
"LTS5-CQM",NA,"Alan FitzRoland Lord of Galloway","1186 - 1234",48,"UK:Great Britain",4,3
"LTS9-ZW9",NA,"Joan Champernoun","1224 - Unknown",84,NA,1,0
"LTSZ-BSC",NA,"Thomas de Berkeley","1167 - 1243",76,"UK:Great Britain",8,5
"LTTW-D77",NA,"John de Warenne 6th Earl of Surrey","1231 - 1304",73,"UK:Great Britain",4,3
"LTTX-11V",NA,"William IV Corbucion","1200 - 1255",55,"UK:Great Britain",4,1
"LTW9-ZQR",NA,"Mater Ferguson","1210 - 1281",71,"UK:Great Britain",1,0
"LTWC-2M5",NA,"Roger Mowbray Baron of Thirsk","1220 - Unknown",43,"UK:Great Britain",8,5
"LTX6-5DB",NA,"Gereka Djäkn Skiftare","1320 - 1349",30,"Sweden",1,0
"LTX6-S3Y",NA,"Elinor of England","1355 - Unknown",NA,"UK:Great Britain",2,0
"LTX7-DRG",NA,"Sir Andrew Campbell - Tenth Lord of Loudon","1310 - 1368",58,"UK:Great Britain",4,2
"LTXB-6S6",NA,"Sir Robert le Strange","1232 - 1276",44,NA,4,8
"LTXQ-K2Q",NA,"Joan Countess of Rethel","1280 - 1328",48,"UK:Great Britain",2,0
"LTXY-87M",NA,"Eleanor FitzAlan","1308 - Unknown",39,"UK:Great Britain",1,8
"LTY5-Z63",NA,"John Comyn Lord of Badenoch","1274 - 1306",32,"UK:Great Britain",4,4
"LTYC-CPL",NA,"Joan Strickland","1268 - 1365",97,"UK:Great Britain",4,3
"LTZ7-XW5",NA,"Hugh Calveley","1220 - 1314",94,"UK:Great Britain",7,3
"LTZB-8L4",NA,"Aliénor de   Vitre","1158 - 1233",75,"France",6,6
"LTZL-CYJ",NA,"Margery de Charnells","1298 - 1334",36,"UK:Great Britain",2,4
"LTZL-ZZ9",NA,"Marian Gilchrist","1239 - 1300",61,"UK:Great Britain",2,0
"LV1S-D9B",NA,"John De Montfort Baron Of Beaudesert","Unknown - 1296",32,"UK:Great Britain",5,3
"LV1W-DMF",NA,"Baron Guy IV Nesle Mello d'Offemont","1326 - 1352",26,"France",3,0
"LV37-77X",NA,"Bernice May Gardner","1310 - Unknown",NA,"UK:Great Britain",2,0
"LV3B-XMS",NA,"Sir John Trayne","1250 - 1310",61,"UK:Great Britain",3,1
"LV3M-JM2",NA,"John de Montealto","1268 - Unknown",NA,"UK:Great Britain",1,0
"LV3S-D28",NA,"Elizabeth Kirkpatrick","1322 - Unknown",NA,NA,1,3
"LV4B-XLC",NA,"John DeLegh","1260 - Unknown",NA,"UK:Great Britain",3,0
"LV4F-3H4",NA,"Emma de Sefton","1230 - 1270",40,"UK:Great Britain",2,0
"LV4M-JQ9",NA,"Reginald Wolvedon","1340 - Unknown",NA,"UK:Great Britain",1,1
"LV4M-JW1",NA,"Isabell Trewithian","1365 - 1435",70,"UK:Great Britain",1,0
"LV4T-3SV",NA,"Robert Of Flanders,  Count of Marle","1275 - 1331",56,"France",3,6
"LV5L-HT6",NA,"William de Weyland III","1267 - 1327",60,"UK:Great Britain",1,2
"LV5L-V8W",NA,"Louise Parker","1251 - 1287",37,"UK:Great Britain",1,0
"LV5W-135",NA,"Mrs. Walter de Hethe","1265 - Unknown",NA,"UK:Great Britain",1,0
"LV6X-X45",NA,"Matilda Margaret Beaufoy","1303 - 1364",61,"UK:Great Britain",9,0
"LV79-VM6",NA,"John ap Rhys le Cambray","1300 - Unknown",73,"UK:Great Britain",3,2
"LV7M-47R",NA,"Thomas de Booth","1255 - 1327",72,"UK:Great Britain",1,0
"LV8F-KG5",NA,"Ellen Erneys","1288 - 1334",46,"UK:Great Britain",2,2
"LV8F-KGN",NA,"Alan Le Norreys","1288 - 1349",61,"UK:Great Britain",2,2
"LV8K-7CN",NA,"Margery Brereton","1288 - 1350",62,"UK:Great Britain",9,6
"LV9N-8BD",NA,"Robert de Bromwich","1255 - 1287",32,"UK:Great Britain",4,0
"LV9N-PYL",NA,"Sir John Arundell II","1294 - 1379",85,"UK:Great Britain",1,5
"LV9P-VPR",NA,"Lady Clarissa de West","1238 - 1276",38,"UK:Great Britain",2,0
"LV9T-Z7K",NA,"Eustacia Plumpton","1299 - Unknown",NA,"UK:Great Britain",9,3
"LV9X-RNG",NA,"Joanna de Fynletyr","1340 - Unknown",NA,"UK:Great Britain",1,0
"LVBG-MWV",NA,"Helena ferch Dafydd of Ashford","1280 - 1348",68,"UK:Great Britain",1,5
"LVCP-84M",NA,"Elisabeth Jan Arnoud Bac van Tilborch Berthouts","1360 - 1422",63,"Netherlands",7,0
"LVCP-ZZQ",NA,"Jan Heimerik Jan van Dordrecht van Driel","1334 - 1426",92,"Netherlands",9,8
"LVCX-4QQ",NA,"Richard de Bruley","1211 - 1250",39,"UK:Great Britain",1,0
"LVD2-6D9",NA,"Mrs. Joan DeBeckering","1354 - 1387",33,"UK:Great Britain",1,0
"LVD8-23H",NA,"Margaret de Esse","1315 - 1373",58,"UK:Great Britain",2,3
"LVDK-4V4",NA,"Joan of Kent","1301 - 1385",84,"UK:Great Britain",1,0
"LVDN-976",NA,"John De La Mare","1329 - 1389",60,"UK:Great Britain",2,3
"LVDN-Q88",NA,"Sir Edmund de Dacre Knight","Unknown - 1341",71,NA,3,0
"LVF4-357",NA,"Henry de Melton","1292 - 1340",48,"UK:Great Britain",1,1
"LVFC-B6H",NA,"John de Pabenham High Sheriff","Unknown - 1322",74,"UK:Great Britain",2,1
"LVFC-NXK",NA,"Elizabeth de Tilliol","1293 - 1343",50,"UK:Great Britain",3,1
"LVG1-9HN",NA,"Joan de Poynton","1286 - 1332",46,"UK:Great Britain",2,0
"LVGB-WM9",NA,"Nicholas Budockshide","1270 - Unknown",NA,"UK:Great Britain",1,0
"LVGB-WZR",NA,"Joanna Budockshide","1275 - Unknown",NA,"UK:Great Britain",1,0
"LVGD-QT2",NA,"John Derwentwater","1340 - 1403",63,"UK:Great Britain",2,0
"LVGV-QC4",NA,"Mary Spencer","1378 - 1450",72,"UK:Great Britain",2,0
"LVHW-DCP",NA,"Robert de Swynford","1285 - 1345",60,"UK:Great Britain",2,0
"LVJ2-1WJ",NA,"Margaret de Camoys","1318 - Unknown",NA,"UK:Great Britain",2,5
"LVJW-8R7",NA,"Eleanor de Braose","1228 - 1313",85,"UK:Great Britain",5,7
"LVJX-T15",NA,"Margery de Jesmond","1232 - Unknown",NA,NA,1,0
"LVKL-LBD",NA,"Roger de Cumbe","1255 - 1295",40,"UK:Great Britain",2,0
"LVKR-7DG",NA,"Lady Roger de Cumbe","1258 - Unknown",NA,"UK:Great Britain",2,0
"LVKZ-VLK",NA,"Agnes","1264 - Unknown",NA,"UK:Great Britain",1,0
"LVL5-68X",NA,"Sir Phillip de la Beche Sheriff of Berkshire and Oxfordshire","1265 - 1329",64,"UK:Great Britain",2,0
"LVLJ-MGL",NA,"Brita Jönsdotter","Unknown - Unknown",NA,"Finland",2,1
"LVLN-15S",NA,"Cecilia Knutsdotter Aspenäsätten","Unknown - Unknown",NA,NA,6,5
"LVM4-63N",NA,"Isabel Visdelou","1350 - 1407",57,NA,1,4
"LVM6-X5Q",NA,"Eudo de Pillesdon","1250 - 1267",17,"UK:Great Britain",2,0
"LVMW-F1L",NA,"Matilda de Herling","1282 - 1346",64,"UK:Great Britain",3,0
"LVMW-LXC",NA,"Joan Engaine","1279 - 1315",36,"UK:Great Britain",7,3
"LVN3-HGY",NA,"Mrs. Robert Poutrell","1305 - Unknown",NA,"UK:Great Britain",5,0
"LVNB-8PW",NA,"Richard de Melville","1296 - 1345",49,"UK:Great Britain",1,0
"LVNR-2GK",NA,"LLeyne Brown","1333 - Unknown",NA,"UK:Great Britain",1,0
"LVNR-2VW",NA,"Peter Genille","1325 - Unknown",NA,"UK:Great Britain",1,0
"LVNV-ZVS",NA,"Isabella MacDuff","1320 - 1389",69,"UK:Great Britain",7,2
"LVP2-VRH",NA,"Robert le Bruen","1243 - 1310",67,"UK:Great Britain",2,1
"LVPL-WZX",NA,"Gilbert de Eton","1250 - 1342",92,"UK:Great Britain",1,0
"LVQ8-7DG",NA,"Geoffrey de St Medarde","1230 - Unknown",49,"UK:Great Britain",1,1
"LVQD-6S8",NA,"Richard Colepepper","1225 - 1309",84,"UK:Great Britain",1,0
"LVQF-BX4",NA,"Cecily de Fontaines","1180 - 1227",47,"UK:Great Britain",9,0
"LVQL-SM8",NA,"Margaret de Damarell","1224 - 1260",36,"UK:Isle of Wight",3,0
"LVRQ-RHZ",NA,"Joan DeStainton","1270 - 1316",46,NA,4,0
"LVRV-B61",NA,"John le Scot I","1290 - 1348",58,"UK:Great Britain",1,0
"LVRV-BN3",NA,"Robert Godisford","1250 - 1330",80,"UK:Great Britain",1,0
"LVS1-ZJR",NA,"Elizabeth Isabel Dyall","1224 - 1254",30,"UK:Great Britain",3,0
"LVS7-CCH",NA,"Cecily de Haccombe","1230 - Unknown",NA,"UK:Great Britain",1,0
"LVSR-XBF",NA,"Sir Richard Harold, Knight","1300 - Unknown",NA,"UK:Great Britain",2,0
"LVVF-D34",NA,"Sir John Northwood I","1254 - 1319",65,"UK:Great Britain",8,2
"LVVX-CLQ",NA,"Ulf Karlsson Tillbakaseende ulv","Unknown - 1281",NA,"Sweden",3,0
"LVWN-VHW",NA,"Joan Fitzwalter de Neville","1204 - Unknown",59,"UK:Great Britain",4,0
"LVWP-684",NA,"Sir John Savile Sheriff of Yorkshire, MP","1284 - 1336",52,"UK:Great Britain",3,0
"LVWQ-2W1",NA,"Ralph John Everard","1323 - 1349",26,"UK:Great Britain",1,0
"LVX9-MLF",NA,"Margery de Burley","1280 - Unknown",NA,"UK:Great Britain",1,1
"LVXT-HSM",NA,"Nicholas De Dimmoch I","1195 - Unknown",NA,NA,1,0
"LVXY-V7J",NA,"Robert Corbet","1234 - 1300",66,"UK:Great Britain",11,4
"LVY6-9NW",NA,"William Locke","1241 - 1303",62,"UK:Great Britain",1,1
"LVYD-4TV",NA,"Margarethe von Kärnten","1290 - 1348",58,"Austria",10,0
"LVYD-9SY",NA,"Baron John Wake Ist Baron of Liddell","1268 - 1300",32,"UK:Great Britain",3,4
"LVYF-Q7T",NA,"Janet Isabel Sinclair","1232 - 1271",39,NA,10,1
"LVYQ-R5V",NA,"Theophania de Morewick","1254 - 1315",61,"UK:Great Britain",4,3
"LVYV-7KS",NA,"Joan de Fiennes Briennes","1273 - 1309",36,"UK:Great Britain",2,7
"LVYY-35B",NA,"Elizabeth Acton","1325 - Unknown",31,"UK:Great Britain",3,0
"LVYZ-1TY",NA,"David Graham","1220 - 1272",52,"UK:Great Britain",1,0
"LVZ4-C95",NA,"Katherine Lindsey","1344 - 1377",33,"UK:Great Britain",2,0
"LVZC-F6N",NA,"Mrs Adam Murray","1330 - Unknown",NA,"UK:Great Britain",3,0
"LVZD-KK6",NA,"Joan Mortimer","Unknown - Unknown",49,"UK:Great Britain",4,3
"LVZG-22H",NA,"Agnes de Orreby","1220 - 1300",80,"UK:Great Britain",11,5
"LVZP-R1S",NA,"Walter de Montefichet","1226 - 1287",61,"UK:Great Britain",1,0
"LVZY-CMN",NA,"Alice Hatton","1266 - 1360",94,"UK:Great Britain",4,1
"LVZY-H5N",NA,"Adam de Aldersey","1260 - 1355",95,"UK:Great Britain",4,1
"LW6R-WQZ",NA,"Agnes","1298 - 1360",62,"UK:Great Britain",3,0
"LWBC-RRM",NA,"Thomas Pype","1260 - 1326",66,"UK:Great Britain",4,1
"LWF4-BMC",NA,"Chatard Brun Du Peschin","1310 - Unknown",NA,"France",1,0
"LWF4-BMP",NA,"Mrs Chatard Brun Du Peschin","1315 - Unknown",NA,"France",1,0
"LWFX-4KH",NA,"Ralph de Burgullion","1289 - 1328",99,"UK:Great Britain",3,0
"LWHL-6MM",NA,"Robert Inge","1246 - 1303",57,"UK:Great Britain",2,0
"LWHW-WX7",NA,"Alicia Plaunche","1267 - 1309",43,"UK:Great Britain",5,1
"LWJ1-PWL",NA,"John de Mohun IV","1269 - 1330",61,"UK:Great Britain",7,0
