"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"K12D-R4V",NA,"Genillin ap Rhys ""Gôch""","1100 - Unknown",NA,"UK:Great Britain",9,0
"K12H-ZLN",NA,"Rohesia","1210 - 1257",47,"Ireland",1,0
"K12X-4JC",NA,"Brent","1250 - Unknown",NA,"UK:Great Britain",1,0
"K12X-WVD",NA,"Maredudd Hen ab Uchdryd","1100 - Unknown",NA,"UK:Great Britain",3,1
"K1T6-545",NA,"Margarethe von Gützkow","1259 - 1334",75,"Germany",2,0
"K1T6-856",NA,"Sir William Sulyard","1295 - Unknown",NA,"UK:Great Britain",1,0
"K1T8-YK8",NA,"Eva de Chaworth","1250 - Unknown",50,"UK:Great Britain",5,5
"K1TC-SW7",NA,"Gamail Lord of Carrick","1205 - 1275",70,"UK:Great Britain",1,10
"K1TD-5HQ",NA,"Princess Mechthilde vel Mathilde von Brandenburg","1248 - 1316",68,"Germany",5,5
"K1TD-H3F",NA,"Richard Foliot","1226 - 1299",73,"UK:Great Britain",3,0
"K23P-22K",NA,"Elizabeth Berford","1274 - Unknown",NA,NA,4,0
"K23T-QBT",NA,"Clementia","1222 - 1267",45,"UK:Great Britain",5,0
"K23Z-87H",NA,"Margrethe Nielsdatter (Landi)","1265 - 1314",49,NA,3,0
"K27G-H1D",NA,"Ella de Beaumont","Unknown - Unknown",NA,"UK:Great Britain",2,5
"K29P-TBP",NA,"Madog Ap Liywelyn the Great","1184 - Unknown",NA,"UK:Great Britain",1,0
"K29P-YM7",NA,"Gwilym ap Meurig","1249 - Unknown",NA,"UK:Great Britain",1,6
"K29P-YMW",NA,"Cristen TURBERVILLE","1253 - Unknown",NA,"UK:Great Britain",1,0
"K2F1-9MX",NA,"Mabel Horton","1240 - Unknown",NA,"UK:Great Britain",2,3
"K2H7-4LR",NA,"Mrs John de Heaton","1272 - Unknown",NA,"UK:Great Britain",2,0
"K2H7-B9K",NA,"William FitzRobert 2nd Earl of Gloucester","1116 - 1183",67,"UK:Great Britain",6,7
"K2JK-GFT",NA,"Robert de Turberville","1140 - 1182",42,"UK:Great Britain",1,0
"K2JZ-WRY",NA,"Mrs. Richard de Guildford","1280 - Unknown",NA,"UK:Great Britain",1,0
"K2LT-941",NA,"Ivor Marshall ap Meyric","1245 - Unknown",NA,"UK:Great Britain",3,0
"K2N9-RPG",NA,"Rosamund Horbury","1226 - 1276",51,"UK:Great Britain",3,4
"K2Q6-D1D",NA,"Baron Robert de Luttrell - Third Baron Ingham","1255 - 1297",42,"UK:Great Britain",9,1
"K2Q8-158",NA,"William De Pyne II","1231 - 1275",45,"UK:Great Britain",4,1
"K2QL-VFY",NA,"Margery de Basing","1265 - 1316",52,"UK:Great Britain",3,0
"K2QL-VZK",NA,"Sir Robert De Basing Alderman of London","1260 - 1303",43,"UK:Great Britain",3,2
"K2QM-2DJ",NA,"John De Sarnsfield I","1255 - Unknown",NA,"UK:Great Britain",1,0
"K2QM-2DL",NA,"Euphemia Lingen","1258 - 1279",21,"UK:Great Britain",1,1
"K2TJ-16M",NA,"Laurids Saltensee","1228 - Unknown",NA,"Denmark",2,0
"K2TR-J7M",NA,"John Knyvett","1230 - 1264",34,"UK:Great Britain",2,3
"K2TW-SBJ",NA,"Godith de Lauton","1252 - 1340",88,"UK:Great Britain",13,0
"K2TX-JR6",NA,"Erik Nielsen","Unknown - Unknown",NA,"Denmark",9,5
"K2TX-JRP",NA,"Ukendt","Unknown - Unknown",NA,NA,9,0
"K2WH-NWP",NA,"Margery St Amand","1224 - 1308",84,"UK:Great Britain",2,1
"K2Y3-S62",NA,"John II Pabenham","1219 - 1248",29,"UK:Great Britain",2,1
"K2YG-PSQ",NA,"Isabella Puleston","1280 - 1350",70,"UK:Great Britain",4,8
"K2YZ-7D5",NA,"Mrs Johnna Leveson","1266 - Unknown",NA,"UK:Great Britain",1,0
"K411-7DD",NA,"Isabel de Ferrers","1224 - 1260",36,"UK:Great Britain",4,6
"K451-575","Q783126","Isabel de Clare Countess of Pembroke","1172 - 1220",48,"UK:Great Britain",12,3
"K45L-N12",NA,"Stephen Maullovell","1220 - Unknown",NA,"UK:Great Britain",2,1
"K48W-5JX",NA,"Petrus de Pollock","1230 - 1295",65,"UK:Great Britain",2,0
"K48W-JZ2",NA,"Agnès de DAMMARTIN","1177 - 1244",68,"France",11,6
"K4B4-N4L",NA,"Sir Ralph de Grendon","1270 - 1332",62,"UK:Great Britain",5,3
"K4JL-H75",NA,"Augustyne Waxtonsham","1262 - Unknown",NA,"UK:Great Britain",1,0
"K4KC-MV7",NA,"Hugh de Mortimer","1271 - 1304",33,"UK:Great Britain",4,5
"K4KG-QCS",NA,"Jonet ferch Ithel","1111 - 1139",29,"UK:Great Britain",4,9
"K4KK-5FX",NA,"Robert de Haverington","1231 - 1297",66,"UK:Great Britain",1,0
"K4N2-6B2",NA,"Maredudd ap Cadwgon","1230 - Unknown",NA,"UK:Great Britain",3,0
"K4T7-DM3",NA,"Mattheus Hulgreave","1178 - 1248",70,"UK:Great Britain",2,1
"K4YB-V97",NA,"Ralph de Tosny","1140 - 1162",22,"UK:Great Britain",2,4
"K864-NRM",NA,"Geoffrey de Insula","1200 - 1252",52,"UK:Isle of Wight",3,0
"K875-SGH",NA,"Lady Miriam Margareta ""Ana"" Tarnova Of Wallachia","1281 - Unknown",NA,"Romania",2,0
"K87Y-T65",NA,"Hugh le Bigod, Earl of Norfolk","1186 - 1225",39,"UK:Great Britain",13,11
"K88V-HH1",NA,"Richard de Clare","1212 - 1243",31,"UK:Great Britain",10,6
"K8CB-1TF",NA,"Mrs. Olyve Le Grys","1257 - Unknown",NA,"UK:Great Britain",1,0
"K8CC-KGT",NA,"Mikhail Yaroslavich Duke Of Vladimir","1251 - 1318",67,NA,7,5
"K8CP-FB6",NA,"Nicholas de Brockholes","1335 - 1402",68,"UK:Great Britain",4,0
"K8DP-TSK",NA,"Bartholomew Antringham","1285 - Unknown",NA,"UK:Great Britain",1,0
"K8DQ-BTR",NA,"Heinrich Marschall von Mockritz","1300 - Unknown",67,NA,1,4
"K8F4-L23",NA,"Hywel ap Ieuaf Goch","1225 - Unknown",NA,"UK:Great Britain",1,2
"K8M3-BMZ",NA,"Mrs- Adam Banastre","1183 - Unknown",NA,"UK:Great Britain",1,0
"K8MG-9TD",NA,"Thomas Butler","1250 - Unknown",NA,"UK:Great Britain",2,0
"K8P6-YR3",NA,"Eustace de Vescy","1169 - 1216",47,"UK:Great Britain",1,2
"K8PP-T2C",NA,"Lady Jane le Boteler","1205 - 1243",88,"UK:Great Britain",6,1
"K8PS-TKT",NA,"Joan Belauney","1274 - 1329",55,"UK:Great Britain",3,0
"K8RS-JBH",NA,"Nicholas De Rigmaiden II","1231 - Unknown",NA,"UK:Great Britain",1,0
"K8S1-BX4",NA,"Margaret Goldborne","1220 - Unknown",NA,NA,4,0
"K8SZ-D8S",NA,"Nicolò da Carrara","1282 - 1344",62,NA,2,0
"K8XZ-K6R",NA,"Agnes de Markham","1255 - 1301",46,"UK:Great Britain",2,2
"KC2F-7H1",NA,"Katherine Grosvenor","1267 - Unknown",NA,"UK:Great Britain",3,2
"KC2N-KFW",NA,"Thomas Mallory","1273 - 1317",44,NA,2,6
"KC3R-RLM",NA,"Alessio Paleologo, Megas doux","1135 - Unknown",NA,"Greece",4,2
"KC5N-126",NA,"Robert Le Grys","1248 - Unknown",NA,"UK:Great Britain",1,0
"KC93-1KF",NA,"Gwenllian de Deuheubarth","1242 - Unknown",NA,"UK:Great Britain",3,0
"KCB7-RQT",NA,"Hamelin De Upton","1162 - Unknown",NA,"UK:Great Britain",1,1
"KCCC-F6G",NA,"Richard Woodhouse I","1295 - Unknown",NA,"UK:Great Britain",1,1
"KCCV-PHM",NA,"Clarissa Kighley","1270 - Unknown",NA,"UK:Great Britain",3,4
"KCDB-1KN",NA,"John Clervaux","1252 - Unknown",NA,"UK:Great Britain",8,4
"KCH1-6Z8",NA,"Joan Marshal","1210 - Unknown",24,NA,3,11
"KCQF-BS8",NA,"Alicia de Radcliffe","1300 - 1358",58,"UK:Great Britain",6,0
"KCSB-YQ7",NA,"Mabila de Banbury","1182 - Unknown",NA,"UK:Great Britain",2,0
"KCTP-2WH",NA,"Robert de Vitré, III, Seigneur of Vitré","1120 - 1173",53,"France",7,2
"KCV5-JZ7",NA,"Robert de Swynnerton","1220 - Unknown",NA,"UK:Great Britain",2,0
"KCV6-F59",NA,"Robert Bratton","1301 - Unknown",NA,"UK:Great Britain",1,0
"KCVQ-WWW",NA,"Robert Raymes","1258 - Unknown",NA,"UK:Great Britain",3,2
"KCWQ-CRS",NA,"William 'the Younger' Longespée","1207 - 1250",42,"UK:Great Britain",5,13
"KCX3-6HJ",NA,"Marzio Forzate - Conte di Montemerco","1270 - Unknown",NA,NA,1,0
"KCY8-JXM",NA,"Richard de Calveley","1190 - Unknown",NA,"UK:Great Britain",4,0
"KCYR-Q8L",NA,"Elena della Torre","1285 - 1340",55,"Italy",1,0
"KCYS-XJP",NA,"Beatrix de Venables","1232 - 1272",40,"UK:Great Britain",5,3
"KD3B-7TY",NA,"Uda von Ravensberg","1268 - 1313",45,"Germany",4,8
"KD92-7Z5",NA,"Adam Banastre","1172 - Unknown",NA,"UK:Great Britain",1,0
"KDM2-5K1",NA,"Richard Lenginour","1260 - 1310",50,"UK:Great Britain",2,0
"KDQC-H7Q",NA,"Count Hugh de Lusignan XI","1220 - 1250",29,"France",5,8
"KDQD-C5T",NA,"Bartholomew de Sudeley","1228 - 1280",52,"UK:Great Britain",1,2
"KDQH-GSH",NA,"Joan De Hastang Baroness Baroness","1255 - 1297",42,"UK:Great Britain",4,1
"KDSC-7D4",NA,"Thomas de Singleton","1340 - Unknown",NA,"UK:Great Britain",2,1
"KF25-937",NA,"Christiana de Burghill","1228 - 1272",44,"UK:Great Britain",1,0
"KF25-93S",NA,"William de Eylesford I","1224 - 1296",72,"UK:Great Britain",1,0
"KF45-Z6Y",NA,"Ivan de Whelan","1230 - Unknown",NA,"UK:Great Britain",1,0
"KF45-ZX8",NA,"Clarice de Ewyas","1234 - Unknown",NA,"UK:Great Britain",1,0
"KFD5-HFN",NA,"Mesceline or Sibilla Braci","1163 - 1238",75,"UK:Great Britain",9,1
"KFGT-46F",NA,"Richard Sandes","1291 - Unknown",NA,"UK:Great Britain",2,0
"KFL2-1ZM",NA,"Isabel de Ros","1225 - 1273",48,"UK:Great Britain",6,1
"KFR8-YKR",NA,"Ralph Moigne","1200 - 1295",95,NA,2,0
"KFS1-665",NA,"Verde di Salizzole","1245 - 1307",62,"Italy",6,0
"KFS1-JF7",NA,"Tomasina Morosini De La Sbarra","1260 - 1311",51,NA,10,0
"KFSR-94S",NA,"Pietro Gradenigo the 49th Doge of Venice","1251 - 1311",60,NA,10,6
"KFTT-YDF",NA,"Lady Joan Reresby","1300 - 1342",42,"UK:Great Britain",8,3
"KFTX-CQR",NA,"Sir Piers FitzHerbert","1163 - 1235",72,"UK:Great Britain",4,3
"KFX1-1F5",NA,"Henry de l'Orti","1255 - 1342",87,"UK:Great Britain",1,1
"KG7G-KDP",NA,"Ralph De Hasalwal","1286 - Unknown",NA,"UK:Great Britain",1,1
"KG7K-G9B",NA,"Anna De Cantelowe","1265 - Unknown",NA,"UK:Great Britain",2,0
"KG82-LY6",NA,"Lucy de Peverel","1290 - 1323",33,"UK:Great Britain",1,6
"KGC3-XG5",NA,"Lucy de Ledwych","1193 - Unknown",NA,"Ireland",4,1
"KGC3-XL9",NA,"Lord De Atheny Bermingham","1234 - Unknown",NA,"Ireland",1,0
"KGFG-D39",NA,"Godbolt","1280 - Unknown",NA,"UK:Great Britain",1,0
"KGFG-DSC",NA,"Simond Shardelow","1275 - Unknown",NA,"UK:Great Britain",1,0
"KGS1-4FS",NA,"Petronilla de Massingham","1250 - 1320",70,"UK:Great Britain",2,0
"KGS1-5F3",NA,"Alice Pipard","1215 - 1282",67,"UK:Great Britain",4,1
"KGST-9L4",NA,"John de Hulton","1295 - Unknown",NA,"UK:Great Britain",6,3
"KGVN-B3P",NA,"Joana Thorpe","1242 - Unknown",NA,"UK:Great Britain",2,0
"KGW5-MBX",NA,"Sir Patric de Hallowell","1215 - 1309",94,"UK:Great Britain",9,0
"KH3K-Z8X",NA,"Alice de Harthill","1235 - Unknown",NA,"UK:Great Britain",4,0
"KH3M-MTS",NA,"Marguerite Beaumont","1125 - 1185",61,"UK:Great Britain",2,13
"KH3S-DNF",NA,"Conrad Moltke til Bjernede","1327 - Unknown",63,"Denmark:Sjaelland",2,7
"KH3W-4XL",NA,"Joan de Lacy","1170 - 1222",52,"UK:Great Britain",3,6
"KH5W-B3T",NA,"Prince Vlaicu Ivancu Basarab of Valachia Walachei","1270 - 1352",82,"Romania",2,3
"KH8X-ZDW",NA,"Lady Amice FitzWilliam","1160 - 1225",65,"UK:Great Britain",7,5
"KHCF-CCC",NA,"Ralph Nowers","1300 - Unknown",NA,"UK:Great Britain",2,0
"KHG3-NDZ",NA,"Mrs. Robert Paston","1234 - Unknown",NA,"UK:Great Britain",2,0
"KHHS-XFV",NA,"Geoffrey de Cheadle Dutton III","1230 - 1294",64,"UK:Great Britain",2,1
"KHJG-M7X",NA,"Lady Jean de Lyons","1215 - Unknown",NA,"UK:Great Britain",1,2
"KHLT-M98",NA,"Phillip De Belmeis","1130 - Unknown",NA,"UK:Great Britain",1,4
"KHNB-GMW",NA,"Joan Wake","1255 - 1300",45,"UK:Great Britain",3,3
"KHPX-LCG",NA,"Dyddgu verch Maredudd of Cedewain","1165 - Unknown",NA,"UK:Great Britain",9,2
"KHQ4-F9R",NA,"Ebal de Grandson Seigneur de Grandson","Unknown - 1158",50,"Switzerland",4,5
"KHR8-PT3",NA,"Isabel de Orreby","1216 - 1295",79,"UK:Great Britain",3,5
"KHT4-SQN",NA,"Leuca Barnard","1216 - Unknown",NA,"UK:Great Britain",4,1
"KJCV-GMW",NA,"Maredydd "" Goch"" ap Rhys "" Wendot""","1322 - Unknown",NA,"UK:Great Britain",2,0
"KJDY-9X5",NA,"Eleanor Bruce","1269 - 1365",96,"UK:Great Britain",4,0
"KJPD-2J5",NA,"John de la Hoese II","1240 - Unknown",NA,"UK:Great Britain",1,0
"KJW1-D14",NA,"Eustace Le Poer","1250 - Unknown",NA,"UK:Great Britain",1,0
"KJW3-73W",NA,"Sir Nicholas De Wortley","1290 - 1347",57,"UK:Great Britain",4,0
"KJW3-7S7",NA,"Lucy De Greystoke","1280 - Unknown",NA,"UK:Great Britain",4,3
"KJWR-35P",NA,"Adam De Wannerville","1294 - Unknown",NA,"UK:Great Britain",2,0
"KJWT-X86",NA,"Anna Lopp","1280 - Unknown",NA,"Germany",2,0
"KJZH-8DQ",NA,"Ulrich II von Matsch","1273 - 1328",55,"Austria",2,0
"KJZH-Z5H",NA,"Margareta von Vatz","1238 - 1343",105,"Austria",2,3
"KL15-12D",NA,"Mrs. James de Blithfield","1238 - 1285",47,"UK:Great Britain",4,0
"KL17-9DX",NA,"Sibile Berkeley","1300 - Unknown",NA,"UK:Great Britain",3,0
"KL17-MGB",NA,"Sir Thomas de Burghill I","1298 - Unknown",NA,"UK:Great Britain",2,0
"KL1Y-T35",NA,"Roger de Aske","1280 - Unknown",NA,"UK:Great Britain",2,3
"KL6B-FSR",NA,"Robert Plessington","1274 - 1356",82,"UK:Great Britain",3,0
"KL6Z-LS9",NA,"Mabel d'Aungeuile","1220 - Unknown",NA,"France",1,0
"KLBY-V2P",NA,"Henry de Tildesley","1260 - Unknown",NA,"UK:Great Britain",1,2
"KLFM-XMY",NA,"Adam Blackburne","1235 - 1292",57,"UK:Great Britain",1,3
"KLGD-YD8",NA,"Richard de Aspall","Unknown - Unknown",69,"UK:Great Britain",1,0
"KLGD-YDD",NA,"Anne Coles","1237 - 1306",69,"UK:Great Britain",1,0
"KLLH-Y9B",NA,"William Borgate","1200 - Unknown",NA,"UK:Great Britain",1,0
"KLLL-W1X",NA,"Thomas de la Barre","1279 - 1343",64,"UK:Great Britain",7,2
"KLPD-74K",NA,"John De Bromehall","1205 - 1255",50,"UK:Great Britain",1,0
"KLQ9-LW4",NA,"Muirchertach mac Domhnall Caomhánach","1209 - 1282",73,"Ireland",2,2
"KLVS-LD8",NA,"Matilda Mainwaring","1280 - 1325",45,"UK:Great Britain",6,3
"KLYH-CTD",NA,"Sir Adam Cusack","1189 - 1248",59,"Ireland",3,2
"KLYH-S59",NA,"Lord Henry Dillon","1232 - Unknown",NA,"Ireland",5,3
"KLYT-KJJ",NA,"Christopher Selby","1320 - Unknown",NA,"UK:Great Britain",1,0
"KLYX-TBP",NA,"Amicia Peverell","1260 - 1297",37,"UK:Great Britain",1,5
"KN38-BZB",NA,"William de Chalfunte","1265 - Unknown",NA,"UK:Great Britain",1,0
"KN46-29S",NA,"Sir Andrew Fraser of Touchfraser","1240 - 1308",68,"UK:Great Britain",5,6
"KN4L-728",NA,"Sir William Pickering Knight","1262 - Unknown",NA,"UK:Great Britain",1,0
"KN4L-72R",NA,"Elizabeth Raysford","1264 - Unknown",NA,"UK:Great Britain",1,0
"KN4X-LPS",NA,"john le childe","1256 - 1320",64,"UK:Great Britain",7,1
"KN78-J9R",NA,"Ivor Vachan ap Ivor Hir","1210 - Unknown",NA,"UK:Great Britain",3,0
"KNBR-HQJ",NA,"Anne Meeres","1240 - Unknown",NA,"UK:Great Britain",1,0
"KNBR-RQ9",NA,"William De Ormesby","1236 - Unknown",NA,"UK:Great Britain",1,1
"KNBR-RZP",NA,"Sir Nicholas Lamworth","1246 - Unknown",NA,"UK:Great Britain",1,0
"KNBT-LGN",NA,"John de Chandos","1260 - Unknown",53,"UK:Great Britain",1,0
"KNCR-9ZM",NA,"John Huntercombe","1303 - 1368",65,"UK:Great Britain",2,0
"KNF4-1VH",NA,"John Gilmond","1296 - Unknown",NA,"UK:Great Britain",1,0
"KNHK-TVL",NA,"Joan Munchensy Countess of Pembroke","1230 - 1307",77,"UK:Great Britain",7,1
"KNMN-YW5",NA,"Mrs John Reparijs","1310 - Unknown",NA,"UK:Great Britain",1,0
"KNSQ-GHF",NA,"Hugues X de Lusignan Comte de la Marche","1183 - 1249",66,"France",10,0
"KNW1-NFT",NA,"Margery Somerset","1256 - Unknown",NA,"UK:Great Britain",3,0
"KNXR-916",NA,"Hawise de Beaumont","1114 - 1197",83,"UK:Great Britain",7,0
"KNZ2-YRQ",NA,"Cynarth ap Herbert","1164 - Unknown",NA,"UK:Great Britain",1,0
"KP34-28K",NA,"Mrs Nicholas Kingston","1246 - Unknown",NA,"UK:Great Britain",1,0
"KPDK-HN2",NA,"Jane Solers","1272 - Unknown",NA,"UK:Great Britain",2,1
"KPQZ-NJ5",NA,"Nicholas de Preston","1252 - 1329",77,"UK:Great Britain",1,0
"KV2D-DTL",NA,"Margaret Goushill","1294 - 1349",55,"UK:Great Britain",1,0
"KV2H-5TR",NA,"John de Tichesey","1225 - 1310",85,"UK:Great Britain",1,0
"KV2H-5YM",NA,"Amicia de Malherbe","1167 - Unknown",NA,"UK:Great Britain",3,0
"KV2H-LZ8",NA,"Sir Ralph Perrott","1226 - Unknown",79,"UK:Great Britain",5,0
"KV2S-YSN",NA,"Sibilla de Bratoft","1224 - 1282",58,"UK:Great Britain",5,1
"KVFB-25C",NA,"John De Flegg","1190 - 1242",52,"UK:Great Britain",5,3
"KVG6-ZY1",NA,"Lord Hugh Arbuthnot","1265 - Unknown",NA,"UK:Great Britain",1,0
"KVGS-3NJ",NA,"Lady Arbuthnot","1269 - Unknown",NA,"UK:Great Britain",1,0
"KWY8-VD4",NA,"Sophie von Anhalt-Bernburg","1259 - 1322",63,"Germany",12,5
"KX8R-S5H",NA,"Lord William de Fiennes","1160 - 1240",80,"UK:Great Britain",10,4
"KZ3T-1CL",NA,"Mrs. Sarah Waxtonsham","1266 - Unknown",NA,"UK:Great Britain",1,0
"KZ5X-VB2",NA,"Matilda Bassett","Unknown - 1337",NA,"UK:Great Britain",1,2
"KZ6T-NM8",NA,"Mrs. Richard Walrond","1195 - Unknown",NA,"UK:Great Britain",1,0
"KZ6Z-4VN",NA,"Agnes FitzRobert of Loxley","1177 - 1197",20,"UK:Great Britain",1,2
"KZ8J-9YS",NA,"William St. George","1313 - Unknown",NA,"UK:Great Britain",2,1
"KZ8J-MTW",NA,"Hywel ap Griffith","1290 - Unknown",NA,"UK:Great Britain",2,1
"KZ8P-G87",NA,"Thomas De Hastings III","1219 - Unknown",66,"UK:Great Britain",8,4
"KZ99-JQG",NA,"Henri I de Navarre Roi de Navarre","1244 - 1274",30,"France",2,7
"KZBG-MRF",NA,"Alice West","1240 - 1322",82,"UK:Great Britain",1,0
"KZFY-1R4",NA,"Peter Scudamore - Lord of Upton Scudamore","1226 - 1293",67,"UK:Great Britain",6,4
"KZG1-3DR",NA,"Mrs. Bartholomew Antringham","1287 - Unknown",NA,"UK:Great Britain",1,0
"KZGQ-X13",NA,"Jean d'HARCOURT II,  le Preux","1240 - 1302",62,"France",4,13
"KZGT-649",NA,"William Le Vavasour","1287 - Unknown",NA,"UK:Great Britain",2,2
"KZHZ-X4N",NA,"Margery de Bolebec","1241 - Unknown",60,"UK:Great Britain",4,6
"KZMB-8H7",NA,"Gilbert Fize Urse de Bereham","1200 - Unknown",55,"UK:Great Britain",3,2
"KZNY-X3K",NA,"Mrs- William De Pyn","1233 - Unknown",NA,"UK:Great Britain",3,0
"KZRS-S3V",NA,"Sir Gilbert de Aton","1193 - 1235",42,"UK:Great Britain",1,0
"KZSX-FK7",NA,"Richard De Toothill","1264 - Unknown",31,"UK:Great Britain",5,0
"KZT9-DPC",NA,"Raimond-Bérenger V de Provence","1195 - 1245",49,"France",6,2
"KZV8-9ZT",NA,"Ida","1250 - Unknown",NA,NA,1,0
"KZVC-DY6",NA,"Isabelle","1283 - Unknown",NA,"UK:Great Britain",2,0
"KZXV-89L",NA,"Sir John Sayer","1248 - 1296",48,"UK:Great Britain",2,0
"L128-Z7G",NA,"John Dethick","1375 - 1461",86,"UK:Great Britain",2,4
"L12R-9WN",NA,"Walter Waddington","1207 - 1293",86,"UK:Great Britain",1,0
"L132-27Z",NA,"William Seis","1170 - Unknown",NA,"UK:Great Britain",2,0
"L138-4KZ",NA,"John Dalton","1152 - Unknown",NA,"UK:Great Britain",2,1
"L13L-H5P",NA,"William Mowbray","1173 - 1223",50,"UK:Great Britain",6,5
"L13Z-FVM",NA,"Sir Gerard Hanmer Of Macclesfield","1215 - 1300",85,"UK:Great Britain",1,0
"L13Z-JHC",NA,"Hamon de Massey V","1195 - 1278",83,"UK:Great Britain",6,6
"L14Q-XXL",NA,"Joanna d'Eyncourt","1215 - 1309",94,"UK:Great Britain",4,2
"L15P-KFB",NA,"Thomas Stodelay","1261 - Unknown",NA,"UK:Great Britain",1,0
"L175-Q14",NA,"Nicholas Carew III","1265 - 1311",46,"UK:Great Britain",2,0
"L179-LQK",NA,"Philip Despenser","1290 - 1313",23,"UK:Great Britain",1,5
"L17J-SKN",NA,"William Comyn Lord of Badenoch and Earl Of Buchan","1163 - 1233",70,"UK:Great Britain",10,7
"L17Y-L4P",NA,"Sir Gilbert de Bohun I","1251 - 1297",46,"UK:Great Britain",1,4
"L18C-KQJ",NA,"Anne Rokeley","1268 - Unknown",NA,"UK:Great Britain",1,0
"L19F-1S1",NA,"Elizabeth de Quincy","1220 - 1303",83,"UK:Great Britain",13,2
"L19Q-5K2",NA,"Geoffrey I FitzPiers Earl of Essex","1162 - 1213",51,"UK:Great Britain",13,6
"L19Q-KTX",NA,"Rey Fernando IV de Leão e Castela","1285 - 1312",26,"Spain",3,8
"L19Q-M4J",NA,"Maud de Ferrers","1230 - 1299",69,"UK:Great Britain",4,6
"L19R-ZRK",NA,"Countess Euphemia Stewart","1201 - 1267",66,"UK:Great Britain",5,7
"L19Z-CL1",NA,"Robert de Vere 3rd Earl of Oxford","1164 - Unknown",56,"UK:Great Britain",6,0
"L1B1-KLL",NA,"John De Farrington","1270 - Unknown",NA,"UK:Great Britain",3,0
"L1BP-5DM",NA,"Mrs. Anore Bolteby","1239 - Unknown",NA,NA,1,0
"L1BZ-KZK",NA,"Alice de Chaddesdon","1250 - 1299",49,"UK:Great Britain",4,3
"L1CC-9L3",NA,"Roger Swynnerton","1262 - 1298",36,"UK:Great Britain",4,6
"L1CX-F84",NA,"Agnes de Thurstanton","1211 - Unknown",NA,"UK:Great Britain",9,0
"L1DL-MZB",NA,"Richard de Kelly","1204 - 1252",48,"UK:Great Britain",2,0
"L1FZ-KTM",NA,"John Colpeper","Unknown - Unknown",NA,"UK:Great Britain",1,0
"L1J3-XYN",NA,"Princess Anna von Kaschin ""The Saint""","1280 - 1368",88,"Russia",6,3
"L1J5-JZJ",NA,"Prince Bernhard I of Anhalt-Bernburg","1218 - 1286",68,"Germany",6,10
"L1JD-6JX",NA,"Margaret de Redbourne","1180 - 1261",81,"UK:Great Britain",4,0
"L1JD-G8J",NA,"Alexander de Néville I","1187 - 1219",32,"UK:Great Britain",4,1
"L1JJ-776",NA,"Roger De Bourne","1265 - 1290",26,NA,1,0
"L1JN-9YX",NA,"John de Vipont Lord of Appleby","1212 - Unknown",29,"UK:Great Britain",3,5
"L1JQ-XBF",NA,"Ralph Hughes Jr","1269 - Unknown",NA,"UK:Great Britain",1,0
"L1JS-72K",NA,"Edward Terry","1270 - Unknown",NA,"UK:Great Britain",1,0
"L1LQ-R9R",NA,"Sir Robert de Shelton Knight","1245 - 1305",60,"UK:Great Britain",6,5
"L1M9-SSV",NA,"Alix de Dreux","1156 - 1210",54,"France",9,12
"L1MB-HCL",NA,"Sir William FitzHerbert - Fifth Lord of Norbury","1220 - 1274",54,"UK:Great Britain",7,1
"L1Q2-K4K",NA,"Sir Reginald Blanchminster","1245 - 1277",32,"UK:Great Britain",1,0
"L1RZ-T3B",NA,"Lucy Cawarden","1270 - Unknown",NA,"UK:Great Britain",11,0
"L1SG-BM1",NA,"Khan Ivan Sratsimir Shishman of Bulgaria","Unknown - 1331",NA,"Bulgaria",5,0
"L1SG-X9Q",NA,"Princess Keratsa Petritsa Sishman of Vidin","1276 - 1390",114,"Bulgaria",5,2
"L1SK-G53",NA,"Elizabeth Comyn","1248 - 1328",80,"UK:Great Britain",4,12
"L1SW-18M",NA,"Eleanor de Bohun","Unknown - 1278",37,"UK:Great Britain",2,7
"L1TM-81R",NA,"Margaret Grey","1320 - 1378",58,"UK:Great Britain",1,0
"L1TM-XV6",NA,"John Eure","1303 - 1367",64,"UK:Great Britain",1,0
"L1TQ-62M",NA,"Alexander Lisle","1305 - 1355",50,"UK:Great Britain",1,1
"L1TQ-F2J",NA,"Alana Dughal","1304 - 1343",39,NA,1,0
"L1VL-MX4",NA,"Owain ab Edwin of Tegeingl","1044 - 1105",61,"UK:Great Britain",11,4
"L1W1-XD1",NA,"Henri de Bar III, Count of Bar","1260 - 1302",42,"France",4,5
"L1WC-W3J",NA,"Isabell De Eleigh   De Elye","1245 - 1306",61,"UK:Great Britain",6,0
"L1WR-FYB",NA,"Maldouen Lennox 3rd Earl of Lennox","Unknown - 1251",64,"UK:Great Britain",11,16
"L1YK-KYP",NA,"William de Shoresworth","1210 - 1262",52,"UK:Great Britain",2,2
"L1YT-HVK",NA,"Amica De Hastings","1245 - 1288",43,"UK:Great Britain",5,0
"L1Z6-S3R",NA,"John de Wasteneys","1271 - 1315",44,"UK:Great Britain",1,2
"L1ZC-D81",NA,"Isabel Berkeley","1162 - 1215",53,"UK:Great Britain",4,4
"L21P-H79",NA,"Mrs. Richard de Penesthorpe","1265 - Unknown",NA,"UK:Great Britain",1,0
"L21P-HQK",NA,"Richard De Penesthorpe II","1260 - 1310",50,"UK:Great Britain",1,0
